cvegeo,intralinks,size,grado,fuerza,longitude,latitude
1306900440800,"",8,2,2,-98.96605116659359,19.882419433587103
1500200010228,"",13,24,36,-98.91082594992822,19.643918295170216
1501300010611,14.0,37,12,16,-99.2595505503078,19.589962520195847
1501700010042,"",2,2,2,-98.8003718700235,19.124927885664782
150260111,"",2,0,0,-99.57136321521148,19.834048475029967
1503300010277,63.0,161,36,59,-99.04772391510707,19.57110608489441
1503500280271,"",10,9,12,-99.28656842998447,19.816815455237595
1503900012135,"",1,1,1,-98.89942674994892,19.33721994014948
1505100240379,0.0,0,0,0,-99.51726729989139,19.26999017011681
1505400381097,"",18,4,5,-99.61861468511279,19.249150660066476
1505700011031,2.0,69,49,53,-99.24088918492627,19.426837110373874
1505800010721,244.0,333,256,829,-99.03201408483349,19.41078859996651
1505800010990,43.0,184,43,70,-99.00823126036616,19.39399402509838
1508100250255,1.0,44,49,109,-98.96607191367164,19.68528360494078
1508800170398,"",4,2,2,-99.5901971163158,18.955463838167965
150900001024A,"",2,7,8,-99.5970369851133,19.096783169745457
1510400011194,1.0,56,9,10,-99.0950130748372,19.539965429648774
1512200010230,53.0,158,83,140,-98.94171904610724,19.2706162102272
1702700010029,"",6,3,4,-98.91967004004033,18.98530184495251
0900500010309,4.0,85,97,127,-99.14571668013238,19.52463572524809
0900500010883,11.0,92,61,78,-99.15250760018625,19.496194814870172
090050001174A,121.0,202,157,461,-99.13706434021822,19.46691508502917
0900700011049,18.0,167,68,108,-99.05551850894543,19.359994535851207
0900700012564,37.0,225,101,156,-99.00313825444496,19.35349376033248
0900700013149,225.0,176,63,97,-98.98730568522593,19.339285190282254
0901200271797,55.0,231,177,298,-99.14716104116026,19.191421587228113
0901400010670,75.0,316,167,242,-99.13895855990967,19.37170897540397
0901600010887,"",15,10,11,-99.21120368608092,19.426981020315573
1304800012455,"",1,1,1,-98.80815943771125,20.035604709010677
1304800012756,0.0,0,0,0,-98.77696015510304,20.05579281552108
1304800013078,1.0,7,2,4,-98.8022104378179,20.05320346345773
150290001033A,9.0,58,140,471,-98.89083971470947,19.411272205306986
1503100010573,124.0,194,113,206,-98.97893484994262,19.40668671479419
1503300011932,132.0,346,315,1355,-99.02833848502493,19.493548674982286
150390151171A,"",20,95,102,-98.83364009501675,19.29567023021785
1508100040522,"",15,37,47,-98.99160746022169,19.766122999782283
1509900451578,"",7,3,3,-98.89567260523792,19.529030599765683
151040001082A,36.0,91,24,33,-99.2269319998157,19.5199014551419
1510600844615,"",23,15,20,-99.57231350503912,19.31680140482201
1512100010888,"",3,3,3,-99.21101075489851,19.67763162011139
1700700010026,0.0,0,0,0,-99.25404006173908,18.967635307322638
1700700011467,0.0,0,0,0,-99.19319224508925,18.97509998398435
0900300011425,59.0,340,252,403,-99.14087004031694,19.3035747051821
0900400010212,33.0,280,155,251,-99.28680898950657,19.355612044681862
0900700014927,49.0,265,160,383,-99.08095851015759,19.354964284673812
0901000011627,33.0,201,109,199,-99.23636348174756,19.3593583151804
0901000012038,18.0,155,69,124,-99.23983548030185,19.359673650142778
0901200010182,161.0,360,181,445,-99.16236818135202,19.298500269960044
0901300011506,20.0,53,28,101,-99.11344373153857,19.228694129488822
090170001048A,17.0,159,95,120,-99.12165406422156,19.432710920071983
150250021163A,"",25,68,81,-98.81925294895612,19.260904493085608
1503300011449,1.0,44,42,67,-98.99014088502473,19.60930579995543
1503300011824,71.0,160,88,151,-99.03162031025036,19.510745499961793
150330001249A,1.0,10,23,57,-99.0185842200778,19.603234030040234
1503300014621,13.0,90,64,117,-99.018688810084,19.61755050979101
1505700011351,20.0,125,86,120,-99.22287792504117,19.481628840019436
1505700011506,31.0,215,136,231,-99.24836682481478,19.47039875505424
1505700012538,5.0,54,21,21,-99.27346235005749,19.518064354777422
1507000010158,27.0,185,175,417,-98.97481488482353,19.36370568493568
1510000020021,"",9,24,58,-98.9402405094958,19.59687145526391
1510300010061,"",13,5,5,-98.79635445029592,19.207389116878133
1510800140477,"",22,22,31,-99.11932131541332,19.657531060254254
1510900251133,"",4,3,3,-99.09217279510783,19.683207499991973
1512100012352,1.0,15,7,11,-99.2146551871536,19.624959000109353
170070001140A,"",14,24,32,-99.2472629687099,18.980651754681087
0900200011038,101.0,356,253,525,-99.211221229935,19.47592584993786
090060001001A,409.0,269,210,651,-99.06873206441566,19.41572866059144
0900600010433,9.0,63,9,16,-99.10615458459725,19.395675514737775
0900700012189,2.0,53,35,46,-99.06543436006123,19.300684430093252
0900700014096,66.0,256,228,702,-99.03007698188905,19.328788345514106
0900700014397,11.0,60,100,135,-99.06434993984371,19.290618580089692
090080001018A,16.0,97,53,76,-99.22832888529163,19.317632115139205
0901000012201,20.0,93,94,205,-99.25670831967277,19.354184515321087
0901200010553,23.0,172,94,138,-99.13678795992637,19.28909037014793
0901500010131,5.0,95,35,41,-99.13501661974959,19.454958384949208
130100339,"",1,1,1,-99.19472114470099,20.061017900438625
1306900010177,"",7,11,31,-98.96728246160882,19.84642363512055
1502400010386,"",9,12,13,-99.16963703032775,19.666473680137244
1502900010344,"",55,56,81,-98.88672204964107,19.410363203272894
150310001008A,75.0,303,136,322,-98.97237042023778,19.43243282505238
1503100010376,24.0,151,30,34,-98.95524266012154,19.445346184971335
1503100010554,71.0,193,53,80,-98.97950342978125,19.417501134890266
1503300013534,9.0,121,36,40,-99.05897486023535,19.54055963039771
1503300013765,0.0,0,0,0,-99.05129848509169,19.589609787772858
1503300014068,11.0,66,3,4,-99.0677688152221,19.57013229009813
1503300014763,31.0,149,71,159,-99.04171097510849,19.568801200196454
1503700210647,2.0,51,107,197,-99.35965777615942,19.364855904684763
150520001008A,"",2,2,3,-99.49359301476937,18.9395699254219
1505700012063,30.0,119,97,270,-99.27672587790937,19.467534360126376
1505800010897,88.0,318,143,297,-99.04448567005787,19.407173384879556
1505800011170,20.0,159,95,151,-99.04903221507834,19.401427130020377
150630100,"",3,4,9,-99.39351896954477,18.934961814822906
1507000401372,5.0,43,9,9,-98.94195615503553,19.34073275994401
1507300010056,"",3,1,1,-99.56409020339086,19.163196480501526
1507300010060,"",2,1,1,-99.57142087795205,19.157825240807625
1508100190274,"",32,33,48,-99.00506029505988,19.672615715255198
1510300050165,"",6,14,15,-98.76961015488438,19.209608474871253
1510600864210,3.0,20,41,100,-99.61225745880776,19.3013151849813
1510900011805,1.0,30,25,71,-99.18134231500116,19.64025794518289
151090003085A,59.0,142,59,163,-99.17566660991038,19.578477129922184
1510900250328,"",20,24,32,-99.09694108020534,19.662909900278393
0900500012451,12.0,98,87,301,-99.05724996525761,19.45214442518055
0900600010664,30.0,194,128,187,-99.10304566992204,19.3886665297591
0900700015643,25.0,66,79,136,-99.04920913863614,19.378153781466537
0901200010958,15.0,90,66,351,-99.16869542482446,19.28661220991469
0901300010550,32.0,135,135,444,-99.01610026459161,19.254331860166236
0901400010810,49.0,378,220,321,-99.16962998475974,19.368000464783705
0901500010108,66.0,149,73,109,-99.13370215978837,19.459255759851942
0901500010413,"",9,3,3,-99.14042991462257,19.45247063463937
0901600010586,24.0,82,42,55,-99.18149344479409,19.43796301996944
1501000010215,0.0,0,0,0,-99.1729523750181,19.971332724866954
1501300010382,10.0,84,57,79,-99.26877837958656,19.567912574734194
1501300010664,20.0,247,70,103,-99.32305178484175,19.569713285049303
1503300011260,84.0,118,73,103,-99.065888429681,19.50242942498837
1503300011928,92.0,415,179,420,-99.03539223522392,19.496363614879975
1503300012288,88.0,273,144,261,-99.0242464249482,19.553929645111367
1503300012752,3.0,26,14,30,-99.0092427846337,19.645233955126415
1503500270341,"",3,1,1,-99.24960140130318,19.830948809754382
1503700090238,304.0,1578,424,1015,-99.2898368497456,19.38761927008634
1505400381082,"",17,21,22,-99.63030356991388,19.249165984961465
1505700011671,20.0,79,54,154,-99.26160567463177,19.468994580764196
1505800010914,11.0,165,78,120,-99.03554525498635,19.403574279852744
1505900010057,"",5,8,14,-99.07674342473128,19.7428419152861
1509300010063,"",2,2,3,-98.82293223535174,19.567916304994387
1509300010148,0.0,0,0,0,-98.81982453478724,19.574232110240494
